DateofSale(dd/mm/yyyy),Address,PostalCode,County,Price(€),NotFullMarketPrice,VATExclusive,DescriptionofProperty,PropertySizeDescription,percent,VAT,Year,Month,Agent Commission
2020-10-01,"ASSEY, NAVAN, MEATH",N/A,Meath,250000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,33750.0,2020,10,3750.0
2017-02-17,"18 ASHURST, MOUNT MERRION AVE, BLACKROCK",N/A,Dublin,236000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,31860.000000000004,2017,2,3540.0
2021-09-08,"2 FORGEHILL RISE, STAMULLEN, MEATH",N/A,Meath,252000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,34020.0,2021,9,3780.0
2019-07-22,"80 The Bailey, Castle Farm, Naas",N/A,Kildare,237885.46,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2019,7,3568.2819
2021-01-15,"1 TULLYVARRAGA HEIGHTS, SHANNON, CLARE",N/A,Clare,315000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,42525.0,2021,1,4725.0
2021-11-10,"29 Fairways Gardens,,Dublin Road, Dundak",N/A,Louth,286344.0,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2021,11,4295.16
2017-04-08,"WOODLANDS, SOUTH DOUGLAS ROAD, CORK",N/A,Cork,295000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,39825.0,2017,4,4425.0
2011-10-19,"No. 3 Rockfield Park, Stoneylane, Ardee",N/A,Louth,210000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,28350.000000000004,2011,10,3150.0
2010-06-17,"29 The View, Newtown Hall, Maynooth",N/A,Kildare,200950.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,0.06341154090044387,0.0,2010,6,3014.25
2017-03-15,"6 SNUGBORO, CONVENT LANE, RATHFARNHAM",Dublin 14,Dublin,200000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,27000.0,2017,3,3000.0
2014-01-24,"6 HOLLAND COURT, LISCANNOR, CLARE",N/A,Clare,45000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,6075.0,2014,1,675.0
2014-06-06,"24  Rinn Lia, Ballybrit Road, Galway",N/A,Galway,72000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,9720.0,2014,6,1080.0
2018-10-07,"21 INISH HOUSE, GOLDEN ISLAND, ATHLONE",N/A,Westmeath,110000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,14850.000000000002,2018,10,1650.0
2013-12-17,"44 Seabury Road, Malahide",N/A,Dublin,380000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,51300.0,2013,12,5700.0
2018-01-31,"56 BANDON RD, CORK, CORK",N/A,Cork,250000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,33750.0,2018,1,3750.0
2017-08-08,"Apartment 16 Adelphi Manor, Upper Georges Street, Dun Laoghaire",N/A,Dublin,548222.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2017,8,6852.775000000001
2014-02-19,"LONGWOOD HOUSE, LULLYMORE, RATHANGAN",N/A,Kildare,240000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,32400.000000000004,2014,2,3600.0
2018-04-04,"4 CHURCH LAWN, BLENNERVILLE, TRALEE",N/A,Kerry,80000.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,10800.0,2018,4,1200.0
2019-01-05,"MARY ST, DURROW, LAOIS",N/A,Laois,75000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,10125.0,2019,1,1125.0
2010-01-22,"23 st columbas hts, swords",N/A,Dublin,390000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,52650.0,2010,1,5850.0
2019-02-05,"SEEVNESS, COOLANEY, SLIGO",N/A,Sligo,105000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,14175.000000000002,2019,2,1575.0
2010-11-26,"32 Hunters Wood, Camp  Ballyseedy, Tralee",N/A,Kerry,226000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2010,11,3390.0
2019-01-08,"32 Meadow Walk, Castle Heights, Kilmoney Road",N/A,Cork,258149.0,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2019,1,3872.2349999999997
2020-03-02,"11 Drynam Green, Feltrim Road, Swords",N/A,Dublin,339198.24,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2020,3,5087.973599999999
2013-12-04,"7 Moatfield Avenue, Coolock,,Dublin 17",Dublin 17,Dublin,194000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,26190.0,2013,12,2910.0
2021-03-19,"20 THE CLOISTERS, KELLS, MEATH",N/A,Meath,212000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,28620.000000000004,2021,3,3180.0
2016-07-13,"DRUMGOOLD, ENNISCORTHY, CO WEXFORD",N/A,Wexford,162000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,21870.0,2016,7,2430.0
2016-04-29,"10 VILLAGE WEIR, LOWER MAIN ST, LUCAN",N/A,Dublin,172000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,23220.0,2016,4,2580.0
2021-08-17,"RIVERSIDE COTTAGE, MAIN STREET, STRADBALLY",N/A,Laois,120000.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,16200.000000000002,2021,8,1800.0
2021-12-08,"12 THE GROVE, PHEASANTS RUN, CLONEE,Dublin 15",Dublin 15,Dublin,373000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,50355.0,2021,12,5595.0
2018-12-18,"3 WOLFE TONE TERRACE, NENAGH, TIPPERARY",N/A,Tipperary,100000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,13500.0,2018,12,1500.0
2020-10-30,"35 LA VALLEE, UPPER DARGLE RD, BRAY",N/A,Wicklow,310000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,41850.0,2020,10,4650.0
2017-06-23,"8 LIOS ARD, TULLA RD, ENNIS",N/A,Clare,55000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,7425.000000000001,2017,6,825.0
2014-02-21,"63 DARA COURT, CELBRIDGE, KILDARE",N/A,Kildare,168000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,22680.0,2014,2,2520.0
2015-04-10,"3 BIRCH GROVE, KILL AVE, DUN LAOGHAIRE",N/A,Dublin,395000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,53325.0,2015,4,5925.0
2017-07-11,"57 ST JOHNS PARK, TRALEE, KERRY",N/A,Kerry,78000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,10530.0,2017,7,1170.0
2020-02-06,"2 FOUNTAIN COTTAGES, LOWER MELL, MELL",N/A,Louth,130000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,17550.0,2020,2,1950.0
2021-03-15,"Mounteen, Ballinascarthy, Clonakilty",N/A,Cork,375000.0,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2021,3,5625.0
2014-12-16,"102 Ballymacool Woods, Letterkenny",N/A,Donegal,61000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,8235.0,2014,12,915.0
2020-07-27,"Apartment 8, Maple Hall, Clay Farm",Dublin 18,Dublin,348017.62,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2020,7,5220.2643
2016-11-29,"6 WATERMILL CLOSE, TALLAGHT,,Dublin 24",Dublin 24,Dublin,312000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,42120.0,2016,11,4680.0
2010-04-16,"Apartment 41 The Elms, Mount Merrion, Blackrock",N/A,Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,40500.0,2010,4,4500.0
2014-05-11,"10 CHARNWOOD GREEN, CLONSILLA,,Dublin 15",Dublin 15,Dublin,351000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,47385.0,2014,5,5265.0
2016-06-12,"16 BEAUPARK, THE LOAKERS, BLACKROCK",N/A,Louth,128000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,17280.0,2016,6,1920.0
2021-04-22,"10 RUSHEEN ARD, CALTRAGH, SLIGO",N/A,Sligo,170000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,22950.0,2021,4,2550.0
2018-02-20,"APT 5 MILLWOOD, CARRIGDUFF, BUNCLODY",N/A,Carlow,70000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,9450.0,2018,2,1050.0
2020-10-09,"8 GREENPARK CLOSE, SOUTH CIRCULAR RD, LIMERICK",N/A,Limerick,370000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,49950.0,2020,10,5550.0
2016-12-16,"17 COURTYARD, FOTA ISLAND RESORT, CORK",N/A,Cork,238000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,32130.000000000004,2016,12,3570.0
2016-04-19,"4 CRAWFORD COURT, MOVILLE, COUNTY DONEGAL",N/A,Donegal,48000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,6480.0,2016,4,720.0
2019-10-22,"Ballyoughtragh, Ballyferriter, Dingle",N/A,Kerry,200000.0,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2019,10,3000.0
2019-10-05,"20 LANESBOROUGH CRESCENT, FINGLAS,,Dublin 11",Dublin 11,Dublin,240000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,32400.000000000004,2019,10,3600.0
2016-06-14,"1 RIVER SIDE, KINNEGAD, WESTMEATH",N/A,Westmeath,120000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,16200.000000000002,2016,6,1800.0
2015-05-15,"26 INISHMHOR DR, BALLINCOLLIG, CORK",N/A,Cork,73000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,9855.0,2015,5,1095.0
2015-11-25,"3 CARRIGMORE GLEN, CITY WEST, SAGGART",Dublin 24,Dublin,486250.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,65643.75,2015,11,7293.75
2015-10-07,"STONEPARKS, BALLYMOTE, CO SLIGO",N/A,Sligo,198000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,26730.0,2015,10,2970.0
2019-04-30,"APT 63 JAMES HAROLD, WESTPARK APTS, CITYWEST",Dublin 24,Dublin,246428.57,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,33267.85695,2019,4,3696.42855
2013-02-25,"Graigues, Robertstown",N/A,Kildare,165000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,22275.0,2013,2,2475.0
2019-01-10,"11 Ring Finnan Avenue, Kinsale Manor, Rathbeg",N/A,Cork,299559.0,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2019,1,4493.385
2019-05-17,"14 KILROSS, SEVEN OAKS, RATHMINES,Dublin 6",Dublin 6,Dublin,265000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,35775.0,2019,5,3975.0
2021-10-20,"28 TOWER DR, BALLYDUFF, TRALEE",N/A,Kerry,141000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,19035.0,2021,10,2115.0
2015-11-25,"14 Rathglen, Killeshin, Carlow",N/A,Laois,114537.45,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2015,11,1718.0617499999998
2010-04-01,"12 Sallymount Avenue, Ranelagh",N/A,Dublin,425000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,57375.00000000001,2010,4,6375.0
2015-08-24,"BALLYSUNDRIVEN, ELPHIN, CO. ROSCOMMON",N/A,Roscommon,145000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,19575.0,2015,8,2175.0
2018-11-30,"6 THE DRIVE RIVERSDALE, RATHCORMAC, CORK",N/A,Cork,190000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,25650.0,2018,11,2850.0
2016-07-06,"59 Marlton Hall, Wicklow",N/A,Wicklow,281753.3,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2016,7,4226.2995
2021-11-08,"NO 49 KILKENNY STREET, CASTLECOMER, CO KILKENNY",N/A,Kilkenny,105000.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,14175.000000000002,2021,11,1575.0
2016-05-30,"5 SOUTH PADDOCKS, MOUNT JULIET ESTATE, THOMASTOWN",N/A,Kilkenny,545000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,73575.0,2016,5,6812.5
2016-07-29,"25 VALLEY VIEW, SWORDS, COUNTY,Dublin",N/A,Dublin,197500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,26662.5,2016,7,2962.5
2015-12-22,"FLAT1 PUMP LANE, DOMINICK ST, GALWAY",N/A,Galway,20000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,2700.0,2015,12,300.0
2018-01-23,"TREETOPS, CORNASAUSE, CARNAROSS",N/A,Meath,287500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,38812.5,2018,1,4312.5
2018-04-10,"6 MOYCOURT, MOYVALE, BALLYMAHON",N/A,Longford,100000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,13500.0,2018,4,1500.0
2015-10-12,"VALELTA, BALLYSAX, THE CURRAGH",N/A,Kildare,42000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,5670.0,2015,10,630.0
2012-12-19,"6 Roseneath, Rushbrooke",N/A,Cork,330500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,44617.5,2012,12,4957.5
2012-06-11,"3 Cloch Og, Oranmore",N/A,Galway,243500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,32872.5,2012,6,3652.5
2020-09-12,"CLOUGHNADROMIN, BALLYSIMON, LIMERICK",N/A,Limerick,300000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,40500.0,2020,9,4500.0
2020-03-12,"BROWNSTOWN, COOLYLAUGHNAN, HOLLYMOUNT",N/A,Mayo,85000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,11475.0,2020,3,1275.0
2018-12-20,"5 LOUISA PARK, LEIXLIP, KILDARE",N/A,Kildare,228000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,30780.000000000004,2018,12,3420.0
2012-01-23,"63 thornsberry estate, Tullamore",N/A,Offaly,125000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,16875.0,2012,1,1875.0
2014-08-12,"50 COUNTESS GROVE, KILLARNEY, CO. KERRY",N/A,Kerry,130000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,17550.0,2014,8,1950.0
2012-05-21,"6 & 7 South Quay, Newcastle West",N/A,Limerick,45000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,6075.0,2012,5,675.0
2012-05-10,"27 Ashgrove Close, Carrigaline",N/A,Cork,105000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,14175.000000000002,2012,5,1575.0
2017-07-26,"APT 20 CLARINDA HOUSE, CLARINDA PARK EAST, DUN LAOGHAIRE",N/A,Dublin,245000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,33075.0,2017,7,3675.0
2018-02-13,"CARRIGEEN, DONERAILE, CO CORK",N/A,Cork,120000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,16200.000000000002,2018,2,1800.0
2015-01-23,"40 GREGG COURT, PARNELL ST,,Dublin 1",Dublin 1,Dublin,146950.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,19838.25,2015,1,2204.25
2016-05-24,"80 ALDERPARK COURT, SPRINGFIELD, TALLAGHT,Dublin 24",Dublin 24,Dublin,155000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,20925.0,2016,5,2325.0
2012-09-11,"7  Pinewood Close, Roscommon Road, Athlone",N/A,Westmeath,187500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,25312.5,2012,9,2812.5
2021-09-02,"6 PARK AVENUE, PHELIM WOOD, TULLOW",N/A,Carlow,150000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,20250.0,2021,9,2250.0
2010-08-25,"18 Bengal Terrace, Limerick",N/A,Limerick,70000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,9450.0,2010,8,1050.0
2018-01-24,"50 RAVENSWOOD CRESCENT, CLONEE,,Dublin 15",Dublin 15,Dublin,210000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,28350.000000000004,2018,1,3150.0
2016-11-11,"MARSH RD, BELLURGAN, DUNDALK",N/A,Louth,120000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,16200.000000000002,2016,11,1800.0
2011-08-03,"23 Battery Court, Demense Lane, Longford",N/A,Longford,103920.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2011,8,1558.8
2019-10-18,"27 WINDMILL RD, DROGHEDA, LOUTH",N/A,Louth,125000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,16875.0,2019,10,1875.0
2019-12-16,"ST ANTHONYS, GRATTAN PLACE, CLONMEL",N/A,Tipperary,225000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,30375.000000000004,2019,12,3375.0
2015-10-07,"4 ARD RATHA, BALLYCONNELL",N/A,Cavan,80000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,0.06341154090044387,0.0,2015,10,1200.0
2017-12-21,"GORTNAVERN, LETTERKENNY, DONEGAL",N/A,Donegal,290000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,39150.0,2017,12,4350.0
2020-07-29,"FARRANMAGH, KILLARNEY ROAD, MILTOWN",N/A,Kerry,80000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,10800.0,2020,7,1200.0
2019-12-13,"24 The Green, Ledwill Park, Kilcock",N/A,Kildare,290748.0,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2019,12,4361.22
2018-03-28,"57 WINDMILL TERRACE, PORTERSTOWN,,Dublin 15",Dublin 15,Dublin,225798.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,30482.730000000003,2018,3,3386.97
2018-07-18,"21 LA TOUCHE PARK, GREYSTONES, WICKLOW",N/A,Wicklow,380000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,51300.0,2018,7,5700.0
2017-04-05,"7 MONAGHAN STREET, CARRICKMACROSS, CO MONAGHAN",N/A,Monaghan,80000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,10800.0,2017,4,1200.0
2021-08-16,"46 St. Joseph's Grove, Clonsilla,,Dublin 15",Dublin 15,Dublin,361233.48,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2021,8,5418.5022
2015-08-12,"No 5 The Fairways, Old Course, Mallow",N/A,Cork,149000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,0.06341154090044387,0.0,2015,8,2235.0
2018-01-06,"5 NEWTOWNMORRIS, TUAM, CO GALWAY",N/A,Galway,148000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,19980.0,2018,1,2220.0
2013-08-08,"57 Anna Villa, Ranelagh",Dublin 6,Dublin,315000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,42525.0,2013,8,4725.0
2013-12-20,"33 South Beach, Duncannon, New Ross",N/A,Wexford,137500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,18562.5,2013,12,2062.5
2021-09-09,"25 CLOONDARA, TRALEE, KERRY",N/A,Kerry,140000.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,18900.0,2021,9,2100.0
2014-01-24,"Gort Na Fulla, Castlebar, Co.Mayo",N/A,Mayo,64317.18,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2014,1,964.7577
2013-12-19,"31 morrisson house, cork",N/A,Cork,68000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,9180.0,2013,12,1020.0
2019-08-02,"BOWENS CROSS, BALLYGARVAN, CORK",N/A,Cork,340000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,45900.0,2019,8,5100.0
2021-07-10,"CAVAN HILL, ROSSGIER, LIFFORD",N/A,Donegal,191000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,25785.0,2021,7,2865.0
2017-12-04,"48 GRANGE ERIN, DOUGLAS, CORK",N/A,Cork,327500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,44212.5,2017,12,4912.5
2018-02-20,"12 LEINSTER PLACE, RATHMINES,,Dublin 6",Dublin 6,Dublin,496000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,66960.0,2018,2,7440.0
2017-12-05,"163 HAMPTON SQ, NAVAN RD,,Dublin 7",Dublin 7,Dublin,255000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,34425.0,2017,12,3825.0
2014-07-05,"7 HOGAN SQ, HOGAN PLACE,,Dublin 2",Dublin 2,Dublin,200000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,27000.0,2014,7,3000.0
2019-05-06,"60 FAHY GARDENS, LOUGHREA, GALWAY",N/A,Galway,100000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,13500.0,2019,5,1500.0
2016-08-15,"MARINE VIEW APT, DOCK RD, DUNMORE EAST",N/A,Waterford,32500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,4387.5,2016,8,487.5
2012-02-28,"Crossanstown, Coralstown, Mullingar",N/A,Westmeath,220000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,29700.000000000004,2012,2,3300.0
2012-06-03,"6 Abbey Terrace, Cahir",N/A,Tipperary,67500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,9112.5,2012,6,1012.5
2019-04-15,"136 COILL DUBH, NAAS, KILDARE",N/A,Kildare,150000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,20250.0,2019,4,2250.0
2014-05-21,"2 old head holiday cottage, garretstown, kinsale",N/A,Cork,135000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,18225.0,2014,5,2025.0
2017-06-16,"6 Belarmine Lawns, Belarmine Woods, STEPASIDE",Dublin 18,Dublin,361233.48,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2017,6,5418.5022
2020-08-20,"DUTCH COTTAGE, COOLEGARRY, CURRAGHBOY",N/A,Roscommon,25000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,3375.0,2020,8,375.0
2018-08-11,"83 KILWORTH RD, DRIMNAGH,,Dublin 12",Dublin 12,Dublin,271500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,36652.5,2018,8,4072.5
2014-02-26,"36 Springvale, Sligo Road, Tubbercurry",N/A,Sligo,35000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,4725.0,2014,2,525.0
2021-01-22,"55 MOYNE RD, THURLES, TIPPERARY",N/A,Tipperary,245000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,33075.0,2021,1,3675.0
2019-07-06,"143 Carton Wood,,Dublin Road, Maynooth",N/A,Kildare,414096.91,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2019,7,6211.4536499999995
2010-03-26,"11 B (42) Moore Bay, Kilkee",N/A,Clare,133000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,17955.0,2010,3,1995.0
2015-06-11,"GLEANN SCOTIA, BALLARD, TRALEE",N/A,Kerry,250000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,33750.0,2015,6,3750.0
2016-08-18,"57 THE STABLES, MILL RACE, MILL RD",N/A,Cork,132000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,17820.0,2016,8,1980.0
2016-07-15,"CAHEROYAN, ATHENRY, GALWAY",N/A,Galway,190000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,25650.0,2016,7,2850.0
2019-12-13,"4 LOWER WILLIAM ST, NEW ROSS, WEXFORD",N/A,Wexford,70000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,9450.0,2019,12,1050.0
2013-07-30,"Carrickasimon, Virginia",N/A,Cavan,135000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,18225.0,2013,7,2025.0
2021-03-09,"3 CHIMNEYS COTTAGE, CHAPEL ST, NEWPORT",N/A,Mayo,25000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,3375.0,2021,3,375.0
