DateofSale(dd/mm/yyyy),Address,PostalCode,County,Price(€),NotFullMarketPrice,VATExclusive,DescriptionofProperty,PropertySizeDescription
2022-03-02,"14 HONEY PARK, SALLYNOGGIN, DUBLIN",,Dublin,435000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"14 ST CHRISTOPHERS WALK, MONTENOTTE, CORK",,Cork,540000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"14 WHITE PINE HEIGHTS, STOCKING AVENUE, RATHFARNHAM",Dublin 16,Dublin,580000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"14A Lake Way, Kilminchy, Portlaoise",,Laois,233480.18,No,Yes,New Dwelling house /Apartment,
2022-03-02,"15 GLEN ABHAINN GREEN, ENFIELD, MEATH",,Meath,314000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"15 THE PARK, THE HAWTHORNS, TULLAMORE",,Offaly,237885.0,No,Yes,New Dwelling house /Apartment,
2022-03-02,"15 Turnstone, Barnageeragh Cove, Skerries",,Dublin,233481.0,No,Yes,New Dwelling house /Apartment,
2022-03-02,"16 SILVERPINES, KILLARNEY RD, BRAY",,Wicklow,432500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"16 THE PARK, THE HAWTHORNS, ARDEN ROAD",,Offaly,237885.0,No,Yes,New Dwelling house /Apartment,
2022-03-02,"162 NAVAN RD, DUBLIN 7, DUBLIN",Dublin 7,Dublin,566000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"17 THORNFIELDS, BANDON, CORK",,Cork,210000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"18 Delvin Mews, Stamullen",,Meath,303965.0,No,Yes,New Dwelling house /Apartment,
2022-03-02,"18 TYMONVILLE DR, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,390000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"186 BOHERMORE, GALWAY",,Galway,237000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"186 SHANLISS ROAD, DUBLIN 9",Dublin 9,Dublin,390000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"187 MONREAD HEIGHTS, NAAS, KILDARE",,Kildare,260000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"1A THE DRIVE, MULHUDDART WOOD, MULHUDDART DUBLIN 15",Dublin 15,Dublin,140000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"2 BEECHFIELD DR, CLONEE, DUBLIN 15",Dublin 15,Dublin,396000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"2 RYEBRIDGE LAWNS, KILCOCK, KILDARE",,Kildare,278000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"20 BELVEDERE RD APT 1, DRUMCONDRA, DUBLIN",Dublin 9,Dublin,625000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"21 GARRAI DE BRUN, FORT LORENZO, GALWAY",,Galway,435000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"21 SUPPLE PARK, DUNSHAUGHLIN, MEATH",,Meath,305000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"21 WYNNEFIELD PARK, WYNNEFIELD RD, RATHMINES DUBLIN 6",Dublin 6,Dublin,310000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"22 FATIMA PARK, DUNDALK, LOUTH",,Louth,170000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"23 ARDREW FIELDS, DUN BRINN, ATHY",,Kildare,173000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"24 BALLINA QUAY, BALLINA, COUNTY TIPPERARY",,Tipperary,132500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"27 Fairwys Gardens, Dublin Road, DUNDALK",,Louth,302750.0,No,Yes,New Dwelling house /Apartment,
2022-03-02,"27 SARSFIELD CRESCENT, CHARLESTOWN, CO MAYO",,Mayo,151000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"28 CLAREMONT DR, GLASNEVIN, DUBLIN 11",Dublin 11,Dublin,490000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"29 FINNSTOWN HALL, HAYDENS LANE, LUCAN",,Dublin,264000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"3 Rathangan Manor, Rathangan",,Kildare,264317.18,No,Yes,New Dwelling house /Apartment,
2022-03-02,"3 RIVERSIDE COTTAGES, TEMPLEOGUE, DUBLIN 6W",,Dublin,450000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"3 THE MEADOWS GARRYBRITT, BOOLAVOGUE, ENNISCORTHY",,Wexford,360000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"30 IVY COURT, BEAUMONT WOODS, DUBLIN 9",Dublin 9,Dublin,231000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"302 GATEWAY APTS, BALLINODE, SLIGO",,Sligo,85000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"305 THE SYCAMORES, EDENDERRY, OFFALY",,Offaly,181000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"30A Vernon Avenue, Clontarf, Dublin 3",,Dublin,792951.54,No,Yes,New Dwelling house /Apartment,
2022-03-02,"31 BELFRY DOWNS, CITYWEST RD, TALLAGHT DUBLIN 24",Dublin 24,Dublin,267000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"33 FRAUNHILL, KILTIMAGH RD, SWINFORD",,Mayo,267500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"34 ALTAMOUNT PARK, DUBLIN RD, KILKENNY",,Kilkenny,215000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"36 MARLFEILD TCE KILTIPPER, TALLAGHT DUBLIN 24, DUBLIN",Dublin 24,Dublin,221000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"378 ARD UISCE, WHITEROCK, WEXFORD",,Wexford,229074.0,No,Yes,New Dwelling house /Apartment,
2022-03-02,"38 FOXBOROUGH DOWNS, LUCAN SOUTH, DUBLIN",,Dublin,408000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"4 GRANEY CLOSE, RAHEEN HEIGHTS, LIMERICK",,Limerick,325000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"4 KNIGHTSWOOD, SANTRY, DUBLIN 9",Dublin 9,Dublin,395000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"4 The Meadows, Cois Caislean, Maglin Road",,Cork,348017.62,No,Yes,New Dwelling house /Apartment,
2022-03-02,"41 BEECHWOOD DOWNS, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,305000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"41 OLD FORREST, BUNCLODY, CO WEXFORD",,Wexford,195000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"41 TARMON MANOR, CASTLEREA, ROSCOMMON",,Roscommon,147500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"43 DERAVARRA, DELVIN RD, MULLINGAR",,Westmeath,230000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"43 GLASMORE PARK, SWORDS, DUBLIN",,Dublin,375000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"43 GRIFFITH PLACE, WATERFORD CITY, WATERFORD",,Waterford,160000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"44 THE MEADOWS, DUBLIN RD, BALLAGHADERREEN",,Roscommon,98000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"45 GORT NA RI, ATHENRY, CO GALWAY",,Galway,280000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"47 COOLEEN AVE, BEAUMONT, DUBLIN 9",Dublin 9,Dublin,355000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"5 BLACKHALL, CALVERSTOWN, KILCULLEN",,Kildare,300000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"5 GRANITE COURT, STEPASIDE PARK, ENNISKERRY RD DUBLIN 18",Dublin 18,Dublin,340000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"5 OAKVALE, DEANSCURRAGH, LONGFORD",,Longford,134000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"5 OWNAHINCHA BEACH APT, OWNAHINCHA, COUNTY CORK",,Cork,100000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"5 THE COURTYARD, MARSH ROAD, DROGHEDA",,Louth,140000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"5 THE RISE, FRIARSHILL, WICKLOW",,Wicklow,500000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"5 WOODLEY RD, DUN LAOIRE, DUBLIN",,Dublin,632000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"6 HIGH STREET, DRIMOLEAGUE, CORK",,Cork,72390.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"6 WESTBURY WOODS, ENNISCORTHY, CO WEXFORD",,Wexford,194000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"61 CEDARBROOK AVE, CEDARBROOK, DUBLIN 10",Dublin 15,Dublin,210000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"62 Meadow Gate, Marlton Road, Wicklow Town",,Wicklow,339207.06,No,Yes,New Dwelling house /Apartment,
2022-03-02,"67 KENNEDY PARK, ROSCREA, TIPPERARY",,Tipperary,145000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"6A HIGH STREET, WICKLOW TOWN, WICKLOW",,Wicklow,295155.0,No,Yes,New Dwelling house /Apartment,
2022-03-02,"7 BLUEBELL AVE, BLUEBELL, DUBLIN 12",Dublin 12,Dublin,280000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"7 KILCROSS DRIVE, SANDYFORD, DUBLIN",Dublin 18,Dublin,427000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"7 SHANDON VIEW, LADYSWELL, CORK",,Cork,162000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"7 THORNLEIGH AVE, APPLEWOOD VILLAGE, SWORDS",,Dublin,275000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"70 RAGLAN LANE, BALLSBRIDGE, DUBLIN 4",Dublin 4,Dublin,830000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"71 ALDERWOOD AVE, SPRINGFIELD, TALLAGHT DUBLIN 24",Dublin 24,Dublin,310000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"77 CARRABEAG, NEWPORT ROAD, CASTLEBAR",,Mayo,215859.0,No,Yes,New Dwelling house /Apartment,
2022-03-02,"8 BEECHWOOD AVE, CLUAIN ARD, NEWTOWN COBH",,Cork,220000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"82 ST HELEN'S ROAD, BLACKROCK, CO DUBLIN",,Dublin,500000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"85 PEMBROKE COTTAGES, DONNYBROOK, DUBLIN 4",Dublin 4,Dublin,510000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"87 SOMERTON, DONABATE, DUBLIN",,Dublin,640000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"88 THE FAIRWAYS, TUBBERCURRY, SLIGO",,Sligo,145000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"89 FEARANN RI, DOUGHISKA, GALWAY",,Galway,275000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"9 RACECOURSE PARK, BALDOYLE",Dublin 13,Dublin,414096.92,No,Yes,New Dwelling house /Apartment,
2022-03-02,"APARTMENT 1 BLOCK 4, COLLEGE FARM RISE, NEWBRIDGE",,Kildare,195000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"APARTMENT 1, 65 MANOR STREET, STONEYBATTER",Dublin 7,Dublin,780000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"Apartment 5 Cul Cuille, Sandyford, Dublin 18",Dublin 18,Dublin,410875.0,No,Yes,New Dwelling house /Apartment,
2022-03-02,"APT 11 DERAVARRA HOUSE, DERAVARRA, MULLINGAR",,Westmeath,118000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"APT 3, 5 CROWN ALLEY, TEMPLE BAR DUBLIN 2",Dublin 2,Dublin,480000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"BALLINAFAD, STROKESTOWN, CO ROSCOMMON",,Roscommon,130000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"Block E, Citywest, Dublin",,Dublin,10051416.57,No,Yes,New Dwelling house /Apartment,
2022-03-02,"CLONCURRIN, CLONES, MONAGHAN",,Monaghan,310000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"COOLSHAGHTENA, ROSCOMMON",,Roscommon,175000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"CORNACASSA, MONAGHAN",,Monaghan,379000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"DANGAN, THOMASTOWN, KILKENNY",,Kilkenny,230000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"EVORA, COOLGARTEN PARK, GLASHEEN RD",,Cork,355000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"FEARAVOLLA, CARBURY, KILDARE",,Kildare,435000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"FRENCH LANE, STACKALLEN, SLANE",,Meath,248000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"GORT NA HEAGLAISE, KILCOTTY, ENNISCORTHY",,Wexford,390000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"KNOCKAVINNANE, BALLYMACELLIGOTT, TRALEE",,Kerry,208000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"LEITRIM BEG, KYLEBRACK, LOUGHREA",,Galway,315000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"LICKEEN EAST, KILFENORA, CO CLARE",,Clare,50000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"MAGHERAGALLON, GWEEDORE, DONEGAL",,Donegal,195000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"MAIN ST, STRADBALLY, LAOIS",,Laois,75000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"MOUNTPLEASANT, DUNDALK, LOUTH",,Louth,180000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"OAKPARK HAIRDRESSING, OAKPARK ROAD, TRALEE",,Kerry,347800.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"RICHMOND HOUSE, RICHMOND, GLANMIRE",,Cork,630000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"ROCKMOUNT, COOLMEEN, LABASHEEDA",,Clare,175000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"SHANRAGH, WOLFHILL, LAOIS",,Laois,170000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"TAIHAPE, 32 BEVERLY CRESCENT, KNOCKLYON DUBLIN 16",Dublin 16,Dublin,575500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"THE GREEN, GARRISTOWN, DUBLIN",,Dublin,630000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"THE PASS, KINNITTY, BIRR",,Offaly,280000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"TRALEE RD, MEANUS, CASTLEMAINE",,Kerry,116000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"TRIENERAGH, DUAGH, CO. KERRY",,Kerry,265000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"WATERPARK, FERMOY, CO CORK",,Cork,320000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"WILLOW LEAVES, CLONARD GREAT, WEXFORD TOWN",,Wexford,242500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"1 CURRAGH FINN, RATHBRIDE RD, KILDARE",,Kildare,460000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"1 DUNISK AVENUE, FINGLAS WEST, DUBLIN 11",,Dublin,270000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"1 TALBOT AVE, ATHLONE, WESTMEATH",,Westmeath,70200.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"1 THE CLOSE, HIGHLANDS, DROGHEDA",,Meath,263000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"10 ALDERWOOD CLOSE, TALLAGHT, SPRINGFIELD DUBLIN 24",Dublin 24,Dublin,120000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"10 Cul Cuille, Sandyford, Dublin 18",,Dublin,762114.0,No,Yes,New Dwelling house /Apartment,
2022-03-03,"10 HARTY PLACE, CLANBRASSIL ST, DUBLIN 8",Dublin 8,Dublin,225000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"10 MOUNT ANDREW RISE, LUCAN, DUBLIN",,Dublin,230000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"10 THE MAPLES, FOREST PARK, PORTLAOISE",,Laois,156000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"13 PEARSE PARK, CLONMEL, TIPPERARY",,Tipperary,90000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"14 Ard an Mhuilinn, Kinvara",,Galway,365639.0,No,Yes,New Dwelling house /Apartment,
2022-03-03,"14 HARBOURSIDE APTS, NEWPORT, MAYO",,Mayo,174000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"14 ST ANDREWS WOOD, LUCAN, DUBLIN",,Dublin,420000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"15 TEMPLE COURT, NORTHWOOD, SANTRY DUBLIN 9",Dublin 9,Dublin,225000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"15 WINDERMERE, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,500000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"16 COACHYARD MANOR, ENFIELD, CO MEATH",,Meath,278000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"16 YALE, ARDILEA, ROEBUCK",Dublin 14,Dublin,940000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"18 HIBERNIAN BUILDINGS, ALBERT RD, CORK",,Cork,210000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"19 RUTLAND PLACE, NORTH CIRCULAR  ROAD, DUBLIN 7",Dublin 15,Dublin,195000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"2 BODERG, SHANNON COURT, CARRICK ON SHANNON",,Leitrim,110000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"2 Manor Green, Roxborough Manor, Mulgannon",,Wexford,176211.45,No,Yes,New Dwelling house /Apartment,
2022-03-03,"2 NORTH GLEBE, KILDARE, KILDARE",,Kildare,303000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"204 LOWER KILMACUD ROAD, GOATSTOWN, DUBLIN 14",Dublin 14,Dublin,835000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"21 CORDUFF PLACE BLANCHARDSTOWN, BLANCHARDSTOWN DUBLIN 15, DUBLIN",Dublin 15,Dublin,292000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"23 CLONTURK PARK, DRUMCONDRA, DUBLIN 9",Dublin 9,Dublin,670000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"24 THE FAYTHE, FAYTHE, WEXFORD",,Wexford,150000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"24 THE MEADOWS, KILDALKEY, MEATH",,Meath,280000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"25 CANNON ST, WATERFORD",,Waterford,142500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"27 BLACKCASTLE DEMESNE, NAVAN, CO MEATH",,Meath,445000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"27 SLIABH ARD, BOTHAR AN STIOFAN, GALWAY",,Galway,336500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"3 LISSANE APTS, OLD CORDUFF RD, BLANCHARDSTOWN DUBLIN 15",Dublin 15,Dublin,266000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"3 Manor Green, Roxborough Manor, Mulgannon",,Wexford,237885.46,No,Yes,New Dwelling house /Apartment,
2022-03-03,"3 RIVERVIEW, KILTIPPER, DUBLIN 24",Dublin 24,Dublin,450000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"30 KILMARTIN DR, FETTERCAIRN, TALLAGHT DUBLIN 24",Dublin 24,Dublin,265000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"31 ST JOHNS LAWN, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,280000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"32 THOMAS COURT, DUBLIN 8",,Dublin,400000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"33 WESTFIELD, KELLS, MEATH",,Meath,242000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"334 LOWER SHANBALLY, CAPPOQUIN, CO WATERFORD",,Waterford,160000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"36 FAIRGREEN PARK, MULLAGH, CAVAN",,Cavan,320000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"37 SEAPOINT COURT, BRAY, CO WICKLOW",,Wicklow,499000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"37 ST URSULAS TERRACE, WATERFORD",,Waterford,169250.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"37 WESTBOURNE PARK, CLONDALKIN, DUBLIN",Dublin 22,Dublin,230000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"376 Ard Uisce, Whiterock Hill, Wexford",,Wexford,224670.0,No,Yes,New Dwelling house /Apartment,
2022-03-03,"38 FOXBOROUGH RD, LUCAN, DUBLIN",,Dublin,295000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"38 Somerton  Drive  Somerton, Newcastle Road, Lucan",,Dublin,427312.77,No,Yes,New Dwelling house /Apartment,
2022-03-03,"4  Ormond Close, Ormond, Six Cross Roads",,Waterford,237444.93,No,Yes,New Dwelling house /Apartment,
2022-03-03,"4 MACREGOL COURT, BIRR",,Offaly,158000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"40 COLLEGE RISE, DROGHEDA, LOUTH",,Louth,222500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"403 RIVER OAK, BALLISODARE TOWN CENTRE, BALLISODARE",,Sligo,230000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"44 BLACKROCK AVE, EDEN, BLACKROCK",,Cork,500000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"45 ARAN COURT, WATERVILLE, BLANCHARDSTOWN DUBLIN 15",Dublin 15,Dublin,303000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"5 Somerton Row, Somerton, Newcastle Road  Lucan",,Dublin,330396.47,No,Yes,New Dwelling house /Apartment,
2022-03-03,"51 THE ORCHARD, ENNISCORTHY, WEXFORD",,Wexford,160000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"52 CASTLEVIEW, DUNBOYNE, MEATH",,Meath,285000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"53 MARRSFIELD AVENUE, BELLTREE, CLONGRIFFIN",,Dublin,487500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"57 RATHDOWN RD, DUBLIN 7, DUBLIN",Dublin 7,Dublin,850000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"6 BOTHAR WATSON, CILL INION LEININ, CO ATHA CLIATH",Dublin 15,Dublin,905000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"6 RIVERSIDE COURT, CLONROADMORE, ENNIS",,Clare,253000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"6 ROSS VIEW, BUNDORAN, CO DONEGAL",,Donegal,175000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"6 THE GLEN, TRINITY ST, MELL",,Louth,198000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"6 VIKING WHARF, RAILWAY SQUARE, ENNISCORTHY",,Wexford,122500.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"6 WESTGATE, BIRR, OFFALY",,Offaly,295000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"6 WOODLAND PARK, RUSH, DUBLIN",,Dublin,365000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"60 STOCKING WOOD HEATH, STOCKING AVE, RATHFARNHAM DUBLIN 16",Dublin 16,Dublin,360000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"67 BEAUMONT RD, BEAUMONT, DUBLIN 9",Dublin 9,Dublin,508000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"7 ARD AOIBHINN, VIRGINIA, CAVAN",,Cavan,420000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"7 BEAUMONT GARDENS, BLACKROCK, DUBLIN",,Dublin,1300000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"7 Mill Avenue, Millerstwon, Kilcock",,Kildare,402225.0,No,Yes,New Dwelling house /Apartment,
2022-03-03,"7 RADHARC NA HABHAINN, DOONBEG, CLARE",,Clare,175000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"70 Ryecourt Woods, Cloughduv",,Cork,370044.05,No,Yes,New Dwelling house /Apartment,
2022-03-03,"72 CHURCHILL, CHURCH RD, TULLAMORE",,Offaly,155000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"72 EAST COURTYARD, TULLYVALE, CABINTEELY DUBLIN 18",Dublin 18,Dublin,326000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"7A GRACE COURT, DROMOD, LEITRIM",,Leitrim,160000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"8 ST KILLIANS PARK, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,325000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"82 Butlers View, Ballinglanna, Glanmire",,Cork,273127.75,No,Yes,New Dwelling house /Apartment,
2022-03-03,"84 ADAMSTOWN AVE, ADAMSTOWN, LUCAN",,Dublin,290000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"85 BUTLERS VIEW, BALLINGLANNA, GLANMIRE",,Cork,290748.89,No,Yes,New Dwelling house /Apartment,
2022-03-03,"88 DRYNAM HOUSE, DRYNAM DR, DRYNAM HALL",,Dublin,245000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"9 Bakersfield, Watergrasshill",,Cork,321585.0,No,Yes,New Dwelling house /Apartment,
2022-03-03,"APT 1, 71 NORTH MAIN ST, CORK",,Cork,126666.66,No,No,Second-Hand Dwelling house /Apartment,
2022-03-03,"APT 1, DERG COURT, CULLINA",,Tipperary,53473.0,No,No,Second-Hand Dwelling house /Apartment,
